time,temperature,humidity,pressure,lux
2022/3/12 23:34:6,22.50,36.20,98501.41,13.33
2022/3/12 23:34:12,22.50,36.20,98501.12,13.75
2022/3/12 23:34:17,22.50,36.20,98501.12,13.75
2022/3/12 23:34:22,22.50,36.10,98501.28,13.33
2022/3/12 23:34:27,22.50,36.10,98501.12,13.75
2022/3/12 23:34:32,22.50,36.00,98500.78,13.75
2022/3/12 23:34:37,22.50,36.10,98501.20,13.75
2022/3/12 23:34:42,22.50,36.20,98500.53,13.75
2022/3/12 23:34:48,22.50,36.20,98500.73,13.33
2022/3/12 23:34:53,22.50,36.20,98500.73,13.33
2022/3/12 23:34:58,22.50,36.20,98500.06,13.33
2022/3/12 23:35:3,22.50,36.30,98499.56,13.33
2022/3/12 23:35:8,22.50,36.30,98499.44,13.75
2022/3/12 23:35:13,22.50,36.30,98498.73,13.33
2022/3/12 23:35:18,22.50,36.00,98499.02,13.75
2022/3/12 23:35:24,22.50,35.90,98499.02,13.75
2022/3/12 23:35:29,22.50,36.00,98499.19,13.75
2022/3/12 23:35:34,22.50,36.20,98500.06,13.33
2022/3/12 23:35:39,22.50,36.20,98499.56,13.33
2022/3/12 23:35:44,22.50,36.20,98500.06,13.33
2022/3/12 23:35:49,22.50,36.20,98499.56,13.75
2022/3/12 23:35:54,22.50,36.10,98499.36,13.33
2022/3/12 23:36:0,22.50,35.90,98498.65,13.75
2022/3/12 23:36:5,22.50,35.70,98499.32,13.33
2022/3/12 23:36:10,22.50,35.70,98499.36,13.33
2022/3/12 23:36:15,22.50,35.90,98499.19,13.33
2022/3/12 23:36:20,22.50,36.00,98498.52,13.33
2022/3/12 23:36:25,22.50,36.10,98498.69,13.33
2022/3/12 23:36:30,22.50,36.10,98498.52,13.75
2022/3/12 23:36:36,22.50,36.00,98498.89,13.33
2022/3/12 23:36:41,22.50,35.90,98498.73,13.75
2022/3/12 23:36:46,22.50,35.90,98498.36,13.75
2022/3/12 23:36:51,22.50,35.80,98498.31,13.33
2022/3/12 23:36:56,22.50,35.70,98498.82,13.33
2022/3/12 23:37:1,22.50,35.70,98499.02,13.75
2022/3/12 23:37:7,22.50,35.90,98498.31,13.33
2022/3/12 23:37:12,22.50,36.00,98498.15,13.75
2022/3/12 23:37:17,22.50,36.00,98497.81,13.75
2022/3/12 23:37:22,22.50,35.90,98497.81,13.33
2022/3/12 23:37:27,22.50,35.80,98498.15,13.33
2022/3/12 23:37:32,22.50,35.70,98498.02,13.33
2022/3/12 23:37:37,22.50,35.80,98498.36,13.75
2022/3/12 23:37:43,22.50,35.90,98498.52,13.33
2022/3/12 23:37:48,22.50,35.90,98498.36,13.75
2022/3/12 23:37:53,22.50,36.00,98498.27,13.33
2022/3/12 23:37:58,22.50,36.10,98498.17,13.75
2022/3/12 23:38:3,22.50,36.20,98497.34,13.75
2022/3/12 23:38:8,22.50,36.30,98496.55,13.75
2022/3/12 23:38:13,22.50,36.30,98496.38,13.75
2022/3/12 23:38:19,22.50,36.10,98496.72,13.75
2022/3/12 23:38:24,22.50,36.00,98497.19,13.75
2022/3/12 23:38:29,22.50,35.90,98497.52,13.33
2022/3/12 23:38:34,22.50,35.90,98497.34,13.75
2022/3/12 23:38:39,22.50,35.80,98497.84,13.75
2022/3/12 23:38:44,22.50,35.90,98497.19,13.75
2022/3/12 23:38:49,22.50,36.00,98497.05,13.33
2022/3/12 23:38:55,22.50,36.10,98497.26,13.75
2022/3/12 23:39:0,22.50,36.10,98496.96,13.75
2022/3/12 23:39:5,22.50,36.20,98496.86,13.75
2022/3/12 23:39:10,22.50,36.20,98496.91,13.33
2022/3/12 23:39:15,22.50,36.30,98496.56,13.33
2022/3/12 23:39:20,22.50,36.30,98496.94,13.75
2022/3/12 23:39:26,22.50,36.20,98496.81,13.75
2022/3/12 23:39:31,22.50,36.20,98497.44,13.75
2022/3/12 23:39:36,22.50,36.20,98498.11,13.75
2022/3/12 23:39:41,22.60,36.20,98497.94,13.75
2022/3/12 23:39:46,22.50,36.20,98498.14,13.33
2022/3/12 23:39:51,22.60,36.30,98497.31,13.75
2022/3/12 23:39:56,22.60,36.30,98496.98,13.75
2022/3/12 23:40:2,22.50,36.30,98497.19,13.75
2022/3/12 23:40:7,22.60,36.40,98497.14,13.75
2022/3/12 23:40:12,22.50,36.30,98497.85,13.75
2022/3/12 23:40:17,22.50,36.30,98497.69,13.75
2022/3/12 23:40:22,22.50,36.30,98497.19,13.75
2022/3/12 23:40:27,22.60,36.30,98496.84,13.75
2022/3/12 23:40:32,22.60,36.20,98496.69,13.75
2022/3/12 23:40:38,22.50,35.90,98495.81,13.75
2022/3/12 23:40:43,22.50,35.90,98496.02,13.75
2022/3/12 23:40:48,22.60,36.10,98495.84,13.75
2022/3/12 23:40:53,22.60,36.20,98495.97,13.75
2022/3/12 23:40:58,22.50,35.90,98495.31,13.75
2022/3/12 23:41:3,22.50,35.90,98495.47,13.75
2022/3/12 23:41:8,22.60,35.90,98495.60,13.75
2022/3/12 23:41:14,22.50,35.90,98495.23,13.33
2022/3/12 23:41:19,22.60,36.00,98495.73,13.75
2022/3/12 23:41:24,22.50,35.90,98495.94,13.75
2022/3/12 23:41:29,22.50,36.00,98495.77,13.75
2022/3/12 23:41:34,22.50,36.00,98495.60,13.75
2022/3/12 23:41:39,22.60,36.20,98495.47,13.75
2022/3/12 23:41:45,22.50,36.20,98494.64,13.75
2022/3/12 23:41:50,22.50,36.20,98494.09,13.75
2022/3/12 23:41:55,22.50,36.00,98494.44,13.75
2022/3/12 23:42:0,22.50,35.90,98493.93,13.75
2022/3/12 23:42:5,22.50,35.90,98494.59,13.75
2022/3/12 23:42:10,22.50,36.10,98496.02,13.75
2022/3/12 23:42:15,22.50,36.20,98495.68,13.75
2022/3/12 23:42:21,22.50,36.20,98496.18,13.75
2022/3/12 23:42:26,22.50,36.20,98496.22,13.75
2022/3/12 23:42:31,22.50,36.30,98496.25,13.75
2022/3/12 23:42:36,22.50,36.30,98497.05,13.75
2022/3/12 23:42:41,22.50,36.20,98497.39,13.75
2022/3/12 23:42:46,22.50,36.20,98496.72,13.75
2022/3/12 23:42:51,22.50,36.10,98497.22,13.75
2022/3/12 23:42:57,22.50,36.20,98497.59,13.75
2022/3/12 23:43:2,22.50,36.20,98496.89,13.75
2022/3/12 23:43:7,22.50,36.30,98496.76,13.75
2022/3/12 23:43:12,22.50,36.20,98496.92,13.75
2022/3/12 23:43:17,22.50,36.20,98497.26,13.75
2022/3/12 23:43:22,22.60,36.20,98497.59,13.75
2022/3/12 23:43:27,22.50,36.20,98498.09,13.75
2022/3/12 23:43:33,22.50,36.20,98497.77,13.75
2022/3/12 23:43:38,22.50,36.10,98497.26,13.75
2022/3/12 23:43:43,22.50,36.10,98497.13,13.75
2022/3/12 23:43:48,22.50,36.00,98497.50,13.75
2022/3/12 23:43:53,22.60,36.20,98497.20,13.75
2022/3/12 23:43:58,22.50,36.20,98496.70,13.75
2022/3/12 23:44:4,22.50,36.30,98497.55,13.75
2022/3/12 23:44:9,22.50,36.30,98497.38,13.75
2022/3/12 23:44:14,22.60,36.10,98497.88,13.75
2022/3/12 23:44:19,22.50,35.90,98498.88,13.75
2022/3/12 23:44:24,22.50,35.90,98499.01,13.75
2022/3/12 23:44:29,22.50,35.80,98499.17,13.75
2022/3/12 23:44:34,22.50,35.90,98499.34,13.75
2022/3/12 23:44:40,22.50,35.80,98498.43,13.75
2022/3/12 23:44:45,22.60,35.90,98498.80,13.75
2022/3/12 23:44:50,22.50,35.90,98498.06,13.75
2022/3/12 23:44:55,22.60,35.90,98498.73,13.75
2022/3/12 23:45:0,22.60,35.90,98498.39,13.75
2022/3/12 23:45:5,22.50,35.90,98497.89,13.75
2022/3/12 23:45:10,22.50,36.10,98498.27,13.75
2022/3/12 23:45:16,22.50,36.20,98498.47,13.75
2022/3/12 23:45:21,22.50,36.20,98498.47,13.75
2022/3/12 23:45:26,22.50,36.20,98499.01,13.75
2022/3/12 23:45:31,22.50,36.20,98498.63,13.75
2022/3/12 23:45:36,22.50,36.20,98499.17,13.33
2022/3/12 23:45:41,22.50,36.20,98498.67,13.33
2022/3/12 23:45:46,22.60,36.30,98499.22,13.75
2022/3/12 23:45:52,22.50,36.20,98499.39,13.75
2022/3/12 23:45:57,22.50,36.30,98498.72,13.75
2022/3/12 23:46:2,22.60,36.30,98498.76,13.75
2022/3/12 23:46:7,22.60,36.30,98499.09,13.75
2022/3/12 23:46:12,22.50,36.20,98497.92,13.75
2022/3/12 23:46:17,22.50,36.20,98497.63,13.75
2022/3/12 23:46:22,22.60,36.30,98498.30,13.75
2022/3/12 23:46:28,22.50,36.30,98498.50,13.75
2022/3/12 23:46:33,22.50,36.30,98498.30,13.75
2022/3/12 23:46:38,22.60,36.20,98498.13,13.75
2022/3/12 23:46:43,22.50,36.10,98498.13,13.75
2022/3/12 23:46:48,22.60,36.20,98499.17,13.33
2022/3/12 23:46:53,22.60,36.20,98498.97,13.75
2022/3/12 23:46:59,22.60,36.20,98498.76,13.75
2022/3/12 23:47:4,22.50,36.10,98498.09,13.75
2022/3/12 23:47:9,22.50,35.90,98498.05,13.75
2022/3/12 23:47:14,22.60,36.00,98498.72,13.75
2022/3/12 23:47:19,22.50,35.90,98498.89,13.75
2022/3/12 23:47:24,22.60,36.00,98499.39,13.75
2022/3/12 23:47:29,22.50,36.10,98499.73,13.75
2022/3/12 23:47:35,22.50,36.10,98499.56,13.75
2022/3/12 23:47:40,22.60,36.20,98499.39,13.75
2022/3/12 23:47:45,22.60,36.30,98498.72,13.75
2022/3/12 23:47:50,22.60,36.30,98498.09,13.75
2022/3/12 23:47:55,22.50,36.30,98498.47,13.75
2022/3/12 23:48:0,22.50,36.20,98498.30,13.75
2022/3/12 23:48:5,22.60,36.10,98498.30,13.33
2022/3/12 23:48:11,22.50,36.00,98499.13,13.33
2022/3/12 23:48:16,22.50,35.90,98498.76,13.33
2022/3/12 23:48:21,22.50,36.10,98498.09,13.75
2022/3/12 23:48:26,22.60,36.20,98497.92,13.75
2022/3/12 23:48:31,22.60,36.20,98497.92,13.75
2022/3/12 23:48:36,22.60,36.10,98498.26,13.75
2022/3/12 23:48:41,22.60,36.10,98498.47,13.75
2022/3/12 23:48:47,22.50,36.20,98498.76,13.75
2022/3/12 23:48:52,22.50,36.20,98498.59,13.75
2022/3/12 23:48:57,22.60,36.20,98499.09,13.75
2022/3/12 23:49:2,22.60,36.10,98498.05,13.75
2022/3/12 23:49:7,22.50,36.00,98498.59,13.75
2022/3/12 23:49:12,22.50,35.90,98499.09,13.75
2022/3/12 23:49:18,22.50,35.90,98498.76,13.75
2022/3/12 23:49:23,22.60,36.00,98499.30,14.17
2022/3/12 23:49:28,22.50,35.90,98499.13,13.75
2022/3/12 23:49:33,22.50,35.90,98498.97,13.75
2022/3/12 23:49:38,22.50,35.90,98499.09,13.75
2022/3/12 23:49:43,22.50,35.90,98499.77,13.75
2022/3/12 23:49:48,22.50,36.00,98498.93,13.75
2022/3/12 23:49:54,22.50,36.00,98498.93,13.75
2022/3/12 23:49:59,22.50,36.00,98499.30,13.75
2022/3/12 23:50:4,22.50,36.00,98499.63,13.75
2022/3/12 23:50:9,22.60,36.00,98499.80,13.75
2022/3/12 23:50:14,22.50,35.80,98499.97,13.75
2022/3/12 23:50:19,22.50,35.80,98499.97,13.75
2022/3/12 23:50:24,22.50,35.90,98499.27,14.17
2022/3/12 23:50:30,22.50,35.90,98499.43,13.75
2022/3/12 23:50:35,22.50,35.80,98499.22,13.75
2022/3/12 23:50:40,22.60,35.90,98499.56,13.75
2022/3/12 23:50:45,22.50,35.80,98499.05,13.33
2022/3/12 23:50:50,22.60,35.80,98499.72,13.75
2022/3/12 23:50:55,22.50,35.80,98499.05,13.33
2022/3/12 23:51:0,22.50,35.90,98499.38,13.75
2022/3/12 23:51:6,22.50,35.90,98499.22,13.33
2022/3/12 23:51:11,22.50,35.80,98498.71,13.75
2022/3/12 23:51:16,22.50,35.90,98499.55,13.75
2022/3/12 23:51:21,22.50,35.90,98499.72,13.75
2022/3/12 23:51:26,22.50,35.90,98500.05,13.33
2022/3/12 23:51:31,22.50,36.20,98500.23,13.75
2022/3/12 23:51:37,22.50,36.20,98499.94,13.75
2022/3/12 23:51:42,22.50,36.30,98500.64,13.75
2022/3/12 23:51:47,22.50,36.30,98500.30,13.75
2022/3/12 23:51:52,22.50,36.20,98500.30,13.75
2022/3/12 23:51:57,22.50,36.10,98500.30,13.75
2022/3/12 23:52:2,22.50,36.20,98500.14,13.75
2022/3/12 23:52:7,22.50,36.10,98499.80,13.75
2022/3/12 23:52:13,22.50,36.10,98499.47,13.75
2022/3/12 23:52:18,22.50,36.10,98498.80,13.75
2022/3/12 23:52:23,22.50,36.20,98498.80,13.75
2022/3/12 23:52:28,22.60,36.20,98498.47,13.75
2022/3/12 23:52:33,22.60,36.20,98498.50,13.75
2022/3/12 23:52:38,22.50,36.30,98498.34,13.75
2022/3/12 23:52:43,22.50,36.30,98499.34,13.75
2022/3/12 23:52:49,22.50,36.10,98499.47,13.33
2022/3/12 23:52:54,22.50,36.00,98499.30,13.75
2022/3/12 23:52:59,22.50,36.10,98499.00,13.75
2022/3/12 23:53:4,22.50,36.10,98499.38,13.75
2022/3/12 23:53:9,22.50,36.10,98498.71,13.75
2022/3/12 23:53:14,22.50,36.10,98498.55,14.17
2022/3/12 23:53:19,22.50,36.10,98498.25,14.17
2022/3/12 23:53:25,22.50,36.10,98498.41,13.75
2022/3/12 23:53:30,22.60,36.20,98498.20,13.75
2022/3/12 23:53:35,22.50,36.20,98497.38,13.75
2022/3/12 23:53:40,22.50,36.10,98497.70,13.75
2022/3/12 23:53:45,22.50,36.10,98497.04,14.17
2022/3/12 23:53:50,22.60,36.20,98496.00,13.75
2022/3/12 23:53:56,22.50,36.20,98496.33,13.75
2022/3/12 23:54:1,22.60,36.10,98495.66,14.17
2022/3/12 23:54:6,22.50,36.10,98495.83,13.75
2022/3/12 23:54:11,22.60,36.10,98496.16,13.75
2022/3/12 23:54:16,22.50,35.80,98496.67,13.75
2022/3/12 23:54:21,22.50,35.80,98496.30,13.75
2022/3/12 23:54:26,22.50,35.70,98496.63,13.75
2022/3/12 23:54:32,22.50,35.70,98496.83,13.75
2022/3/12 23:54:37,22.60,35.90,98496.30,13.75
2022/3/12 23:54:42,22.50,35.90,98496.13,13.75
2022/3/12 23:54:47,22.50,36.00,98495.83,13.75
2022/3/12 23:54:52,22.50,36.10,98495.33,13.75
2022/3/12 23:54:57,22.50,36.10,98495.36,13.75
2022/3/12 23:55:2,22.50,36.20,98495.87,13.75
2022/3/12 23:55:8,22.60,36.20,98495.53,13.75
2022/3/12 23:55:13,22.50,36.10,98495.70,13.75
2022/3/12 23:55:18,22.50,36.10,98495.70,13.33
2022/3/12 23:55:23,22.50,36.10,98495.87,13.75
2022/3/12 23:55:28,22.50,36.20,98495.03,13.33
2022/3/12 23:55:33,22.50,36.20,98495.03,13.75
2022/3/12 23:55:38,22.50,36.10,98495.03,13.75
2022/3/12 23:55:44,22.50,36.10,98494.91,13.75
2022/3/12 23:55:49,22.50,36.20,98494.41,13.75
2022/3/12 23:55:54,22.50,36.20,98494.11,13.75
2022/3/12 23:55:59,22.50,36.30,98493.56,13.75
2022/3/12 23:56:4,22.50,36.20,98492.90,13.75
2022/3/12 23:56:9,22.50,36.10,98492.90,13.75
2022/3/12 23:56:15,22.50,36.20,98493.60,13.75
2022/3/12 23:56:20,22.60,36.10,98493.56,13.75
2022/3/12 23:56:25,22.60,36.20,98494.11,13.75
2022/3/12 23:56:30,22.60,36.20,98493.06,13.75
2022/3/12 23:56:35,22.60,36.20,98493.44,13.75
2022/3/12 23:56:40,22.60,36.20,98493.94,13.75
2022/3/12 23:56:45,22.60,36.20,98493.94,13.75
2022/3/12 23:56:51,22.50,36.00,98493.77,13.75
2022/3/12 23:56:56,22.60,35.90,98494.61,13.75
2022/3/12 23:57:1,22.50,35.80,98494.23,13.75
2022/3/12 23:57:6,22.50,35.80,98494.23,13.75
2022/3/12 23:57:11,22.50,35.80,98494.41,13.75
2022/3/12 23:57:16,22.50,35.90,98493.53,13.75
2022/3/12 23:57:21,22.50,35.90,98493.73,13.75
2022/3/12 23:57:27,22.50,36.00,98492.73,13.75
2022/3/12 23:57:32,22.60,36.20,98492.06,13.75
2022/3/12 23:57:37,22.50,36.20,98492.60,13.75
2022/3/12 23:57:42,22.50,36.20,98492.44,13.75
2022/3/12 23:57:47,22.60,36.30,98492.09,13.75
2022/3/12 23:57:52,22.50,36.20,98492.60,13.75
2022/3/12 23:57:57,22.50,36.20,98492.44,13.75
2022/3/12 23:58:3,22.50,36.20,98492.97,13.75
2022/3/12 23:58:8,22.60,36.30,98492.14,13.75
2022/3/12 23:58:13,22.60,36.30,98492.34,13.75
2022/3/12 23:58:18,22.60,36.30,98491.84,13.75
2022/3/12 23:58:23,22.50,36.30,98491.84,13.75
2022/3/12 23:58:28,22.50,36.40,98491.88,13.75
2022/3/12 23:58:34,22.60,36.40,98492.22,13.75
2022/3/12 23:58:39,22.60,36.30,98492.55,13.75
2022/3/12 23:58:44,22.60,36.20,98493.26,13.75
2022/3/12 23:58:49,22.60,36.20,98493.59,13.75
2022/3/12 23:58:54,22.60,36.20,98493.26,13.75
2022/3/12 23:58:59,22.60,36.30,98493.30,13.75
2022/3/12 23:59:4,22.50,36.30,98494.13,13.75
2022/3/12 23:59:10,22.60,36.40,98493.30,13.75
2022/3/12 23:59:15,22.50,36.30,98494.30,13.75
2022/3/12 23:59:20,22.60,36.30,98493.92,13.75
2022/3/12 23:59:25,22.60,36.10,98493.59,13.75
2022/3/12 23:59:30,22.60,36.00,98493.05,13.75
2022/3/12 23:59:35,22.60,35.90,98493.72,13.75
2022/3/12 23:59:40,22.60,36.00,98493.02,13.75
2022/3/12 23:59:46,22.60,36.00,98492.68,13.75
2022/3/12 23:59:51,22.60,36.10,98493.02,13.75
2022/3/12 23:59:56,22.50,36.00,98493.22,13.75
2022/3/13 0:0:1,22.50,36.10,98493.22,13.75
2022/3/13 0:0:6,22.60,36.10,98492.84,13.75
2022/3/13 0:0:11,22.60,36.00,98492.89,13.75
2022/3/13 0:0:16,22.50,35.90,98492.68,13.75
2022/3/13 0:0:22,22.60,36.10,98492.72,13.75
2022/3/13 0:0:27,22.60,36.20,98492.55,13.75
2022/3/13 0:0:32,22.50,36.20,98492.42,13.75
2022/3/13 0:0:37,22.50,36.10,98492.09,13.75
2022/3/13 0:0:42,22.60,36.30,98492.76,13.75
2022/3/13 0:0:47,22.60,36.30,98492.76,13.75
2022/3/13 0:0:52,22.50,36.20,98492.42,13.75
2022/3/13 0:0:58,22.50,36.30,98492.45,13.75
2022/3/13 0:1:3,22.50,36.30,98492.66,13.75
2022/3/13 0:1:8,22.60,36.40,98493.00,13.75
2022/3/13 0:1:13,22.60,36.40,98493.20,13.75
2022/3/13 0:1:18,22.50,36.40,98493.38,13.75
2022/3/13 0:1:23,22.50,36.40,98493.70,13.75
2022/3/13 0:1:29,22.60,36.40,98493.72,13.75
2022/3/13 0:1:34,22.60,36.40,98492.88,13.75
2022/3/13 0:1:39,22.50,36.40,98492.75,13.75
2022/3/13 0:1:44,22.60,36.50,98492.45,13.75
2022/3/13 0:1:49,22.50,36.40,98493.13,13.75
2022/3/13 0:1:54,22.60,36.40,98492.79,13.75
2022/3/13 0:1:59,22.60,36.40,98492.29,13.75
2022/3/13 0:2:5,22.60,36.40,98492.45,13.75
2022/3/13 0:2:10,22.60,36.20,98492.25,13.75
2022/3/13 0:2:15,22.60,36.20,98491.75,13.75
2022/3/13 0:2:20,22.50,36.10,98491.53,13.75
2022/3/13 0:2:25,22.60,36.10,98491.88,13.75
2022/3/13 0:2:30,22.60,36.10,98491.37,13.75
2022/3/13 0:2:35,22.60,35.90,98490.83,13.75
2022/3/13 0:2:41,22.60,35.80,98490.83,13.75
2022/3/13 0:2:46,22.60,35.80,98490.45,13.75
2022/3/13 0:2:51,22.60,35.90,98490.45,13.75
2022/3/13 0:2:56,22.60,35.90,98489.95,13.75
2022/3/13 0:3:1,22.60,35.90,98489.78,13.75
2022/3/13 0:3:6,22.60,35.90,98490.13,13.75
2022/3/13 0:3:11,22.60,36.10,98490.49,13.75
2022/3/13 0:3:17,22.50,36.10,98491.53,13.75
2022/3/13 0:3:22,22.50,36.10,98490.70,13.75
2022/3/13 0:3:27,22.60,36.30,98490.87,13.75
2022/3/13 0:3:32,22.60,36.40,98490.20,13.75
2022/3/13 0:3:37,22.60,36.40,98489.88,13.75
2022/3/13 0:3:42,22.60,36.40,98490.08,14.17
2022/3/13 0:3:48,22.60,36.40,98490.25,14.17
2022/3/13 0:3:53,22.50,36.40,98490.62,14.17
2022/3/13 0:3:58,22.50,36.40,98491.13,13.75
2022/3/13 0:4:3,22.60,36.40,98491.13,13.75
2022/3/13 0:4:8,22.60,36.40,98490.45,14.17
2022/3/13 0:4:13,22.60,36.40,98490.48,13.75
2022/3/13 0:4:18,22.60,36.40,98490.66,13.75
2022/3/13 0:4:24,22.60,36.40,98490.99,13.75
2022/3/13 0:4:29,22.60,36.30,98490.48,13.75
2022/3/13 0:4:34,22.60,36.40,98490.16,13.75
2022/3/13 0:4:39,22.60,36.40,98489.98,13.75
2022/3/13 0:4:44,22.60,36.40,98490.53,13.75
2022/3/13 0:4:49,22.60,36.40,98490.19,13.75
2022/3/13 0:4:54,22.60,36.30,98489.69,13.75
2022/3/13 0:5:0,22.60,36.20,98489.31,13.75
2022/3/13 0:5:5,22.60,36.20,98489.31,13.75
2022/3/13 0:5:10,22.50,36.10,98489.66,13.75
2022/3/13 0:5:15,22.60,36.20,98490.66,13.75
2022/3/13 0:5:20,22.60,36.20,98490.48,13.75
2022/3/13 0:5:25,22.60,36.20,98490.82,13.75
2022/3/13 0:5:30,22.50,36.10,98490.99,13.75
2022/3/13 0:5:36,22.60,36.20,98490.45,13.75
2022/3/13 0:5:41,22.60,36.10,98490.28,13.75
2022/3/13 0:5:46,22.60,36.10,98490.78,13.75
2022/3/13 0:5:51,22.60,36.20,98490.95,13.75
2022/3/13 0:5:56,22.50,36.30,98490.82,13.75
2022/3/13 0:6:1,22.60,36.40,98490.69,13.75
2022/3/13 0:6:7,22.60,36.40,98490.02,13.75
2022/3/13 0:6:12,22.60,36.40,98490.42,13.75
2022/3/13 0:6:17,22.60,36.50,98489.92,13.75
2022/3/13 0:6:22,22.60,36.50,98489.80,13.75
2022/3/13 0:6:27,22.60,36.50,98490.00,13.75
2022/3/13 0:6:32,22.60,36.50,98490.33,13.75
2022/3/13 0:6:37,22.60,36.40,98490.33,13.75
2022/3/13 0:6:43,22.60,36.40,98490.70,13.75
2022/3/13 0:6:48,22.60,36.40,98490.54,13.75
2022/3/13 0:6:53,22.60,36.40,98490.58,13.75
2022/3/13 0:6:58,22.60,36.40,98491.45,13.75
2022/3/13 0:7:3,22.60,36.40,98491.28,13.75
2022/3/13 0:7:8,22.60,36.30,98491.58,13.75
2022/3/13 0:7:13,22.60,36.20,98492.25,13.75
2022/3/13 0:7:19,22.60,36.10,98491.55,13.75
2022/3/13 0:7:24,22.60,36.10,98492.05,13.75
2022/3/13 0:7:29,22.60,36.10,98491.88,13.75
2022/3/13 0:7:34,22.60,36.10,98492.05,13.75
2022/3/13 0:7:39,22.60,36.10,98492.21,13.75
2022/3/13 0:7:44,22.60,36.00,98492.88,13.75
2022/3/13 0:7:49,22.60,36.10,98492.17,13.75
2022/3/13 0:7:55,22.60,36.20,98492.17,13.75
2022/3/13 0:8:0,22.60,36.20,98492.55,13.75
2022/3/13 0:8:5,22.60,36.10,98493.38,13.75
2022/3/13 0:8:10,22.60,36.20,98493.38,13.75
2022/3/13 0:8:15,22.60,36.30,98493.38,13.75
2022/3/13 0:8:20,22.60,36.40,98493.89,13.75
2022/3/13 0:8:26,22.60,36.20,98492.71,13.75
2022/3/13 0:8:31,22.60,36.30,98493.09,13.75
2022/3/13 0:8:36,22.60,36.20,98492.59,13.75
2022/3/13 0:8:41,22.60,36.20,98491.88,13.75
2022/3/13 0:8:46,22.60,36.10,98492.71,13.75
2022/3/13 0:8:51,22.60,36.10,98493.17,13.75
2022/3/13 0:8:56,22.60,36.10,98493.84,13.75
2022/3/13 0:9:2,22.60,36.10,98493.84,13.75
2022/3/13 0:9:7,22.60,36.20,98494.02,13.75
2022/3/13 0:9:12,22.60,36.20,98494.39,13.75
2022/3/13 0:9:17,22.60,36.20,98493.92,13.75
2022/3/13 0:9:22,22.50,36.00,98493.59,13.75
2022/3/13 0:9:27,22.60,36.00,98493.92,13.75
2022/3/13 0:9:32,22.60,35.90,98493.55,13.75
2022/3/13 0:9:38,22.60,35.90,98493.34,13.75
2022/3/13 0:9:43,22.60,35.90,98493.52,13.75
2022/3/13 0:9:48,22.60,36.00,98492.67,13.75
2022/3/13 0:9:53,22.60,36.10,98492.67,13.75
2022/3/13 0:9:58,22.60,36.10,98492.71,13.75
2022/3/13 0:10:3,22.60,36.20,98492.38,13.75
2022/3/13 0:10:8,22.60,36.20,98492.38,13.75
2022/3/13 0:10:14,22.60,36.40,98492.21,13.75
2022/3/13 0:10:19,22.60,36.30,98492.21,13.75
2022/3/13 0:10:24,22.60,36.20,98492.38,13.75
2022/3/13 0:10:29,22.60,36.30,98493.05,13.75
2022/3/13 0:10:34,22.60,36.40,98493.55,13.75
2022/3/13 0:10:39,22.60,36.40,98493.42,13.75
2022/3/13 0:10:44,22.60,36.40,98492.95,13.75
2022/3/13 0:10:50,22.60,36.40,98493.16,13.75
2022/3/13 0:10:55,22.60,36.50,98493.37,13.75
2022/3/13 0:11:0,22.60,36.50,98492.75,13.75
2022/3/13 0:11:5,22.60,36.50,98492.83,13.75
2022/3/13 0:11:10,22.60,36.50,98492.70,13.75
2022/3/13 0:11:15,22.60,36.50,98492.56,13.75
2022/3/13 0:11:21,22.60,36.50,98492.73,13.75
2022/3/13 0:11:26,22.60,36.40,98494.07,13.75
2022/3/13 0:11:31,22.60,36.40,98493.91,13.75
2022/3/13 0:11:36,22.60,36.30,98493.86,13.75
2022/3/13 0:11:41,22.60,36.40,98493.86,13.75
2022/3/13 0:11:46,22.60,36.40,98493.03,13.75
2022/3/13 0:11:51,22.60,36.50,98493.20,13.75
2022/3/13 0:11:57,22.60,36.40,98494.07,13.75
2022/3/13 0:12:2,22.60,36.30,98493.70,13.75
2022/3/13 0:12:7,22.60,36.30,98493.70,13.75
2022/3/13 0:12:12,22.60,36.20,98493.99,13.75
2022/3/13 0:12:17,22.60,36.10,98493.79,13.75
2022/3/13 0:12:22,22.60,36.00,98493.79,13.75
2022/3/13 0:12:27,22.60,36.10,98493.42,13.75
2022/3/13 0:12:33,22.60,36.10,98493.08,13.75
2022/3/13 0:12:38,22.60,36.00,98493.91,13.75
2022/3/13 0:12:43,22.60,36.10,98493.91,13.75
2022/3/13 0:12:48,22.60,36.10,98493.41,13.75
2022/3/13 0:12:53,22.60,36.00,98493.58,13.75
2022/3/13 0:12:58,22.60,36.10,98493.25,13.75
2022/3/13 0:13:3,22.60,36.30,98493.08,13.75
2022/3/13 0:13:9,22.60,36.20,98493.42,13.75
2022/3/13 0:13:14,22.60,36.20,98493.58,13.75
2022/3/13 0:13:19,22.60,36.20,98493.95,13.75
2022/3/13 0:13:24,22.60,36.20,98493.75,13.75
2022/3/13 0:13:29,22.60,36.20,98493.95,13.75
2022/3/13 0:13:34,22.60,36.20,98493.45,13.75
2022/3/13 0:13:40,22.60,36.20,98493.99,13.75
2022/3/13 0:13:45,22.60,36.20,98494.16,13.75
2022/3/13 0:13:50,22.60,36.20,98495.00,13.75
2022/3/13 0:13:55,22.60,36.20,98495.00,13.75
2022/3/13 0:14:0,22.60,36.30,98495.17,13.75
